id,split,uci_row_number,label,text,word_p_spam,word_pred,char_p_spam,char_pred,prediction_source,neighbour_count,opposite_neighbour_fraction,closest_opposite_id,closest_opposite_similarity,neighbour_ids,neighbour_labels,neighbour_similarities,word_opposes,char_opposes,neighbour_opposes,signal_count,mean_p_spam,opposition_strength,proposed_label
T0011,train,11,ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",0.0214061130269273,ham,0.0120780324064997,ham,5-fold-oof,5,0.0,,0.0,H1013|H0125|T3879|T0086|H0521,ham|ham|ham|ham|ham,0.2962|0.2892|0.2854|0.2649|0.2248,False,False,False,0,0.0167420727167135,0.0167420727167135,spam
T0012,train,12,spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",0.9858251116036943,spam,0.9829169381066908,spam,5-fold-oof,5,0.0,,0.0,T3907|T2402|T0990|T1112|T3542,spam|spam|spam|spam|spam,0.2368|0.2368|0.1466|0.1466|0.1282,False,False,False,0,0.9843710248551926,0.015628975144807433,ham
T0013,train,13,spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",0.9860100782774628,spam,0.9730185658634832,spam,5-fold-oof,5,0.0,,0.0,H0371|T3255|T4386|T2871|T3068,spam|spam|spam|spam|spam,0.1540|0.1529|0.1497|0.1495|0.1476,False,False,False,0,0.979514322070473,0.020485677929527046,ham
T0014,train,14,ham,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,0.0827566650574405,ham,0.0379664585318295,ham,5-fold-oof,5,0.0,,0.0,H0768|T0926|H0630|T1779|T4261,ham|ham|ham|ham|ham,0.3529|0.2989|0.2683|0.2600|0.2593,False,False,False,0,0.060361561794635005,0.060361561794635005,spam
T0015,train,15,ham,I HAVE A DATE ON SUNDAY WITH WILL!!,0.0961869466370467,ham,0.0749528943343275,ham,5-fold-oof,5,0.0,,0.0,T2116|T3713|T1275|T0436|T2488,ham|ham|ham|ham|ham,0.2582|0.2476|0.2372|0.2350|0.2350,False,False,False,0,0.0855699204856871,0.0855699204856871,spam
T0016,train,16,spam,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",0.7231176588336719,spam,0.8738844391443547,spam,5-fold-oof,5,0.0,,0.0,T1604|H0891|T0422|T3123|T3209,spam|spam|spam|spam|spam,0.2289|0.2165|0.2082|0.1956|0.1879,False,False,False,0,0.7985010489890132,0.2014989510109868,ham
T0017,train,17,ham,Oh k...i'm watching here:),0.0133693497403213,ham,0.0052651941078922,ham,5-fold-oof,5,0.0,,0.0,H0868|T0395|H0077|T1804|T1507,ham|ham|ham|ham|ham,0.4003|0.3687|0.3496|0.3343|0.3217,False,False,False,0,0.00931727192410675,0.00931727192410675,spam
T0018,train,18,ham,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,0.0141955026015624,ham,0.016133928979807,ham,5-fold-oof,5,0.0,,0.0,T2845|H0001|T1237|T2465|T3243,ham|ham|ham|ham|ham,0.2969|0.2846|0.2834|0.2813|0.2504,False,False,False,0,0.0151647157906847,0.0151647157906847,spam
T0019,train,19,ham,Fine if thats the way u feel. Thats the way its gota b,0.0053522085142617,ham,0.0051470192295056,ham,5-fold-oof,5,0.0,,0.0,T0642|T1866|H0761|T1440|T3213,ham|ham|ham|ham|ham,0.3078|0.2253|0.2230|0.2163|0.2143,False,False,False,0,0.0052496138718836505,0.0052496138718836505,spam
T0020,train,20,spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+",0.5438913513504077,spam,0.5997500873438383,spam,5-fold-oof,5,0.0,,0.0,T3277|T0346|T2281|T1729|H0214,spam|spam|spam|spam|spam,0.3284|0.2703|0.2675|0.2534|0.2159,False,False,False,0,0.571820719347123,0.428179280652877,ham
H0001,heldout,21,ham,Is that seriously how you spell his name?,0.0089959010906136,ham,0.0166194867595866,ham,fit-all-train,5,0.0,,0.0,T4312|T1028|T2832|T3583|T0018,ham|ham|ham|ham|ham,0.4807|0.3379|0.2938|0.2915|0.2846,False,False,False,0,0.012807693925100101,0.012807693925100101,spam
T0021,train,22,ham,I‘m going to try for 2 months ha ha only joking,0.0475909380936614,ham,0.0455310670476439,ham,5-fold-oof,5,0.0,,0.0,T1736|T4312|T0002|T3597|T2221,ham|ham|ham|ham|ham,0.3026|0.2408|0.2327|0.2294|0.2044,False,False,False,0,0.04656100257065265,0.04656100257065265,spam
T0022,train,23,ham,So ü pay first lar... Then when is da stock comin...,0.0077329405172964,ham,0.0071232446610082,ham,5-fold-oof,5,0.0,,0.0,T1979|H0275|T2745|T1966|T0573,ham|ham|ham|ham|ham,0.3126|0.3043|0.2717|0.2703|0.2617,False,False,False,0,0.007428092589152301,0.007428092589152301,spam
T0023,train,24,ham,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?,0.0084650456671117,ham,0.0061511935932422,ham,5-fold-oof,5,0.0,,0.0,H0594|T0907|T3709|T3303|H0072,ham|ham|ham|ham|ham,0.5588|0.4361|0.4351|0.4149|0.3607,False,False,False,0,0.007308119630176951,0.007308119630176951,spam
H0002,heldout,25,ham,Ffffffffff. Alright no way I can meet up with you sooner?,0.0175882642479195,ham,0.0078929294404311,ham,fit-all-train,5,0.0,,0.0,H0381|T1872|T3568|T3909|T0343,ham|ham|ham|ham|ham,0.4843|0.2231|0.2221|0.2081|0.2067,False,False,False,0,0.012740596844175299,0.012740596844175299,spam
T0024,train,26,ham,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,0.0208119073106976,ham,0.0102954490134716,ham,5-fold-oof,5,0.0,,0.0,H0281|T1534|H0194|T0645|T1133,ham|ham|ham|ham|ham,0.2931|0.2558|0.2355|0.2273|0.2101,False,False,False,0,0.0155536781620846,0.0155536781620846,spam
H0003,heldout,27,ham,Lol your always so convincing.,0.0231022504127418,ham,0.0189803377075416,ham,fit-all-train,5,0.0,,0.0,T0181|T0595|T1190|T0655|T2767,ham|ham|ham|ham|ham,0.3365|0.3051|0.2391|0.2253|0.2240,False,False,False,0,0.0210412940601417,0.0210412940601417,spam
T0025,train,28,ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,0.0101550583647757,ham,0.0133316479380868,ham,5-fold-oof,5,0.0,,0.0,T3083|H1105|T0837|T0217|T0594,ham|ham|ham|ham|ham,0.3254|0.2582|0.2564|0.2419|0.2388,False,False,False,0,0.011743353151431251,0.011743353151431251,spam
T0026,train,29,ham,"I'm back &amp; we're packing the car now, I'll let you know if there's room",0.0153859286018017,ham,0.0046621123380562,ham,5-fold-oof,5,0.0,,0.0,H0345|T2388|T1561|H0958|T0033,ham|ham|ham|ham|ham,0.3323|0.2841|0.2744|0.2573|0.2539,False,False,False,0,0.01002402046992895,0.01002402046992895,spam
T0027,train,30,ham,Ahhh. Work. I vaguely remember that! What does it feel like? Lol,0.007186951300157,ham,0.0106346504669694,ham,5-fold-oof,5,0.0,,0.0,T3505|T1237|T2465|T3243|H0481,ham|ham|ham|ham|ham,0.3453|0.3398|0.2975|0.2816|0.2662,False,False,False,0,0.0089108008835632,0.0089108008835632,spam
T0028,train,31,ham,"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",0.0180648264525426,ham,0.0140241593589433,ham,5-fold-oof,5,0.0,,0.0,T3431|T3031|T0864|H0522|T1854,ham|ham|ham|ham|ham,0.2804|0.2417|0.2407|0.2405|0.2389,False,False,False,0,0.01604449290574295,0.01604449290574295,spam
T0029,train,32,ham,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,0.0051874944778911,ham,0.0058385412332999,ham,5-fold-oof,5,0.0,,0.0,T2313|T2779|T1325|T1800|T0309,ham|ham|ham|ham|ham,0.1889|0.1876|0.1821|0.1768|0.1757,False,False,False,0,0.0055130178555955,0.0055130178555955,spam
T0030,train,33,ham,K tell me anything about you.,0.0114266694025677,ham,0.0056275075735533,ham,5-fold-oof,5,0.0,,0.0,T3595|T2899|T1979|T2353|T1895,ham|ham|ham|ham|ham,0.4934|0.4498|0.4244|0.4242|0.4139,False,False,False,0,0.0085270884880605,0.0085270884880605,spam
T0031,train,34,ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa,0.0432793383316795,ham,0.0280350020926031,ham,5-fold-oof,5,0.0,,0.0,H0600|T2806|T2318|T4321|T2913,ham|ham|ham|ham|ham,0.2300|0.2288|0.2250|0.2236|0.2170,False,False,False,0,0.0356571702121413,0.0356571702121413,spam
H0004,heldout,35,spam,Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,0.7556825924003,spam,0.9218573014226068,spam,fit-all-train,5,0.0,,0.0,H0451|T1780|H0632|H0065|T3256,spam|spam|spam|spam|spam,0.3904|0.3886|0.3768|0.3645|0.3642,False,False,False,0,0.8387699469114533,0.16123005308854665,ham
T0032,train,36,ham,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am,0.0109925406028444,ham,0.004458487312795,ham,5-fold-oof,5,0.0,,0.0,T2016|T2840|H0033|T3984|T3042,ham|ham|ham|ham|ham,0.3334|0.2487|0.2431|0.2420|0.2381,False,False,False,0,0.0077255139578197,0.0077255139578197,spam
T0033,train,37,ham,"Oops, I'll let you know when my roommate's done",0.0104743252196613,ham,0.0074078699132604,ham,5-fold-oof,5,0.0,,0.0,H0356|T1817|T1498|T0055|T2916,ham|ham|ham|ham|ham,0.4219|0.4085|0.3339|0.2987|0.2964,False,False,False,0,0.008941097566460849,0.008941097566460849,spam
T0034,train,38,ham,I see the letter B on my car,0.0205563830792517,ham,0.0153150232381211,ham,5-fold-oof,5,0.0,,0.0,T4263|T1828|T1479|T3587|T2261,ham|ham|ham|ham|ham,0.3541|0.2355|0.2313|0.2205|0.2158,False,False,False,0,0.0179357031586864,0.0179357031586864,spam
H0005,heldout,39,ham,Anything lor... U decide...,0.0161552375108624,ham,0.0029843750548382,ham,fit-all-train,5,0.0,,0.0,T2899|T3595|T3396|T1979|T2106,ham|ham|ham|ham|ham,0.7065|0.5420|0.5291|0.4623|0.4587,False,False,False,0,0.0095698062828503,0.0095698062828503,spam
T0035,train,40,ham,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,0.0151973110077918,ham,0.0146796544475973,ham,5-fold-oof,5,0.0,,0.0,H0005|T3595|T3617|T3951|T2899,ham|ham|ham|ham|ham,0.3017|0.2966|0.2811|0.2811|0.2704,False,False,False,0,0.01493848272769455,0.01493848272769455,spam
T0036,train,41,ham,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,0.0366198634900639,ham,0.0360510281044677,ham,5-fold-oof,5,0.0,,0.0,H0888|T2951|T1105|T0561|T3854,ham|ham|ham|ham|ham,0.4067|0.3446|0.3380|0.3034|0.2849,False,False,False,0,0.0363354457972658,0.0363354457972658,spam
T0037,train,42,ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",0.0250258315948912,ham,0.0121303871906697,ham,5-fold-oof,5,0.0,,0.0,T1652|T2983|T0217|T0463|T0216,ham|ham|ham|ham|ham,0.3485|0.3259|0.3079|0.2999|0.2958,False,False,False,0,0.01857810939278045,0.01857810939278045,spam
T0038,train,43,spam,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,0.9603437907786032,spam,0.9793831611377344,spam,5-fold-oof,5,0.0,,0.0,T2627|T3290|T2145|T3218|T2901,spam|spam|spam|spam|spam,0.5853|0.5560|0.5387|0.5346|0.5261,False,False,False,0,0.9698634759581688,0.030136524041831203,ham
H0006,heldout,44,ham,WHO ARE YOU SEEING?,0.0425688918686067,ham,0.0414409256885323,ham,fit-all-train,5,0.0,,0.0,H0813|T2577|H0374|T0700|H0892,ham|ham|ham|ham|ham,0.4562|0.3226|0.3004|0.2846|0.2743,False,False,False,0,0.042004908778569494,0.042004908778569494,spam
H0007,heldout,45,ham,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,0.0061148817304562,ham,0.005050549575446,ham,fit-all-train,5,0.0,,0.0,T2187|T2439|T0487|H0812|T4125,ham|ham|ham|ham|ham,0.4649|0.3488|0.3188|0.2945|0.2676,False,False,False,0,0.0055827156529511,0.0055827156529511,spam
T0039,train,46,ham,No calls..messages..missed calls,0.0815979417118955,ham,0.0907814922444318,ham,5-fold-oof,5,0.19256261217050202,T3390,0.22219414032209883,T3239|T2522|T3390|T4070|T1892,ham|ham|spam|ham|ham,0.2677|0.2555|0.2222|0.2048|0.2037,False,False,False,0,0.08618971697816365,0.08618971697816365,spam
T0040,train,47,ham,Didn't you get hep b immunisation in nigeria.,0.0205071089613497,ham,0.0287642734649566,ham,5-fold-oof,5,0.0,,0.0,T1643|H1006|T4443|H0535|H0957,ham|ham|ham|ham|ham,0.3493|0.2746|0.2712|0.2414|0.2345,False,False,False,0,0.02463569121315315,0.02463569121315315,spam
H0008,heldout,48,ham,"Fair enough, anything going on?",0.0271407243148597,ham,0.009936660475351,ham,fit-all-train,5,0.0,,0.0,T3595|T2899|T1979|T2353|H1056,ham|ham|ham|ham|ham,0.3553|0.3239|0.3057|0.3001|0.2988,False,False,False,0,0.01853869239510535,0.01853869239510535,spam
T0041,train,49,ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",0.0083809920111494,ham,0.0063949708261251,ham,5-fold-oof,5,0.0,,0.0,T2493|T4336|T2550|T3493|T3647,ham|ham|ham|ham|ham,0.3216|0.3129|0.2455|0.2443|0.2395,False,False,False,0,0.00738798141863725,0.00738798141863725,spam
T0042,train,50,ham,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,0.0253627356175589,ham,0.0180728071939941,ham,5-fold-oof,5,0.0,,0.0,T3421|T3394|T3654|T3803|T0763,ham|ham|ham|ham|ham,0.3581|0.3505|0.3209|0.3209|0.2688,False,False,False,0,0.0217177714057765,0.0217177714057765,spam
T0043,train,51,ham,What you thinked about me. First time you saw me in class.,0.0108950127921926,ham,0.00897467562265,ham,5-fold-oof,5,0.0,,0.0,H0227|T2351|T1450|T4329|T1266,ham|ham|ham|ham|ham,0.3732|0.3521|0.3382|0.3040|0.2919,False,False,False,0,0.0099348442074213,0.0099348442074213,spam
T0044,train,52,ham,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",0.0127980049338166,ham,0.0127602322414776,ham,5-fold-oof,5,0.0,,0.0,H0282|H0812|T2567|H0688|T0359,ham|ham|ham|ham|ham,0.3706|0.3379|0.2998|0.2927|0.2872,False,False,False,0,0.0127791185876471,0.0127791185876471,spam
T0045,train,53,ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,0.0171559571638835,ham,0.0127332430362827,ham,5-fold-oof,5,0.0,,0.0,T3195|T0240|T0987|H0822|H0346,ham|ham|ham|ham|ham,0.3048|0.2712|0.2695|0.2671|0.2671,False,False,False,0,0.0149446001000831,0.0149446001000831,spam
T0046,train,54,ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.",0.0104513245581615,ham,0.0114547780592424,ham,5-fold-oof,5,0.0,,0.0,T1497|H0401|T2942|T3898|T4109,ham|ham|ham|ham|ham,0.3045|0.2768|0.2196|0.1944|0.1887,False,False,False,0,0.01095305130870195,0.01095305130870195,spam
T0047,train,55,spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,0.6221823535326496,spam,0.3488636676553263,ham,5-fold-oof,5,1.0,T2456,0.3432817801469832,T2456|T1066|T3413|H0826|T1688,ham|ham|ham|ham|ham,0.3433|0.2726|0.2511|0.2464|0.2174,False,True,True,2,0.48552301059398795,0.514476989406012,ham
T0048,train,56,ham,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,0.0306592346147174,ham,0.0128919445122668,ham,5-fold-oof,5,0.0,,0.0,H0468|H0546|H0601|T1318|T0936,ham|ham|ham|ham|ham,0.4337|0.4337|0.3337|0.2861|0.2704,False,False,False,0,0.021775589563492098,0.021775589563492098,spam
T0049,train,57,spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",0.7033097773834962,spam,0.8108489186346727,spam,5-fold-oof,5,0.0,,0.0,T3480|T3622|H1033|H0508|T0795,spam|spam|spam|spam|spam,0.2259|0.2259|0.1853|0.1853|0.1437,False,False,False,0,0.7570793480090845,0.2429206519909155,ham
H0009,heldout,58,ham,"Sorry, I'll call later in meeting.",0.0105802791739934,ham,0.0072235892675268,ham,fit-all-train,5,0.0,,0.0,T1821|T3367|T2535|T1277|T4338,ham|ham|ham|ham|ham,0.9293|0.9293|0.9176|0.7742|0.7742,False,False,False,0,0.0089019342207601,0.0089019342207601,spam
T0050,train,59,ham,Tell where you reached,0.0169044974273053,ham,0.0129123341785752,ham,5-fold-oof,5,0.0,,0.0,T3792|T1933|T4089|T3444|H0091,ham|ham|ham|ham|ham,0.5003|0.4833|0.4457|0.4301|0.4151,False,False,False,0,0.01490841580294025,0.01490841580294025,spam
T0051,train,60,ham,Yes..gauti and sehwag out of odi series.,0.0361436704810489,ham,0.0443913278664285,ham,5-fold-oof,5,0.0,,0.0,T0303|H0328|T1539|T2773|T4399,ham|ham|ham|ham|ham,0.1997|0.1916|0.1891|0.1867|0.1720,False,False,False,0,0.0402674991737387,0.0402674991737387,spam
T0052,train,61,ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,0.0335137886929884,ham,0.0303088810716864,ham,5-fold-oof,5,0.20401670294886248,T2229,0.2385537807941963,T1676|T2229|T0112|T1783|T2472,ham|spam|ham|ham|ham,0.2433|0.2386|0.2319|0.2310|0.2246,False,False,False,0,0.0319113348823374,0.0319113348823374,spam
T0053,train,62,ham,Ha ha ha good joke. Girls are situation seekers.,0.0422429491310335,ham,0.0463170503276499,ham,5-fold-oof,5,0.0,,0.0,T0228|T0250|T3278|T0021|T3860,ham|ham|ham|ham|ham,0.2745|0.2709|0.2232|0.1855|0.1832,False,False,False,0,0.0442799997293417,0.0442799997293417,spam
T0054,train,63,ham,Its a part of checking IQ,0.0305424784540456,ham,0.0213930790406684,ham,5-fold-oof,5,0.0,,0.0,H0865|T3646|T0728|T2643|H1000,ham|ham|ham|ham|ham,0.4961|0.4013|0.4013|0.3357|0.3152,False,False,False,0,0.025967778747357,0.025967778747357,spam
T0055,train,64,ham,"Sorry my roommates took forever, it ok if I come by now?",0.0079770416022466,ham,0.0099630992037099,ham,5-fold-oof,5,0.0,,0.0,H0356|T0033|T1418|T1817|T3583,ham|ham|ham|ham|ham,0.4135|0.2987|0.2975|0.2771|0.2697,False,False,False,0,0.00897007040297825,0.00897007040297825,spam
T0056,train,65,ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,0.0096579482656045,ham,0.0182683652666446,ham,5-fold-oof,5,0.0,,0.0,T3584|T0513|H0454|T1899|T1758,ham|ham|ham|ham|ham,0.3281|0.3181|0.2779|0.2184|0.2108,False,False,False,0,0.01396315676612455,0.01396315676612455,spam
T0057,train,66,spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",0.7355763479899984,spam,0.8716327154727765,spam,5-fold-oof,5,0.0,,0.0,T2757|T4193|T3248|T3189|T3880,spam|spam|spam|spam|spam,0.9229|0.3203|0.3203|0.2427|0.2427,False,False,False,0,0.8036045317313875,0.19639546826861254,ham
H0010,heldout,67,ham,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",0.0700833027034611,ham,0.0496006996960716,ham,fit-all-train,5,0.19193681831427215,T3409,0.1527871081618135,T3860|T2536|T3049|T3409|H0552,ham|ham|ham|spam|ham,0.1859|0.1574|0.1538|0.1528|0.1461,False,False,False,0,0.05984200119976635,0.05984200119976635,spam
T0058,train,68,spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",0.978706109767752,spam,0.901973258892871,spam,5-fold-oof,5,0.0,,0.0,T3366|T0760|T3836|T2727|T2196,spam|spam|spam|spam|spam,0.1636|0.1619|0.1607|0.1526|0.1489,False,False,False,0,0.9403396843303116,0.059660315669688435,ham
T0059,train,69,spam,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!",0.0373456450974763,ham,0.0321746710896986,ham,5-fold-oof,5,1.0,T2587,0.2874618955409902,T2587|H0276|T3555|H1006|H0166,ham|ham|ham|ham|ham,0.2875|0.1961|0.1773|0.1760|0.1693,True,True,False,2,0.03476015809358745,0.9652398419064125,ham
T0060,train,70,ham,I plane to give on this month end.,0.1550446518892803,ham,0.0735442839541981,ham,5-fold-oof,5,0.0,,0.0,T0679|T1906|H1022|T1537|T4336,ham|ham|ham|ham|ham,0.2510|0.2290|0.2205|0.2142|0.2114,False,False,False,0,0.1142944679217392,0.1142944679217392,spam
T0061,train,71,ham,Wah lucky man... Then can save money... Hee...,0.0181638795667158,ham,0.0098436114367284,ham,5-fold-oof,5,0.0,,0.0,T2712|T2730|T1496|T2640|T1201,ham|ham|ham|ham|ham,0.3229|0.2672|0.2535|0.2484|0.2290,False,False,False,0,0.0140037455017221,0.0140037455017221,spam
T0062,train,72,ham,Finished class where are you.,0.0123967154133498,ham,0.013932387909166,ham,5-fold-oof,5,0.0,,0.0,H0227|H0131|T2010|T1551|T3678,ham|ham|ham|ham|ham,0.4668|0.4598|0.4480|0.3995|0.3986,False,False,False,0,0.0131645516612579,0.0131645516612579,spam
T0063,train,73,ham,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,0.040856138236263,ham,0.0130816224530356,ham,5-fold-oof,5,0.0,,0.0,T3966|H0984|T3678|T3652|H0874,ham|ham|ham|ham|ham,0.4139|0.4083|0.3544|0.3480|0.3334,False,False,False,0,0.026968880344649303,0.026968880344649303,spam
T0064,train,74,ham,K..k:)where are you?how did you performed?,0.0062642626751726,ham,0.0167313621951339,ham,5-fold-oof,5,0.0,,0.0,T0684|T2404|T4116|T1559|T1568,ham|ham|ham|ham|ham,0.3446|0.2911|0.2822|0.2822|0.2822,False,False,False,0,0.01149781243515325,0.01149781243515325,spam
H0011,heldout,75,ham,U can call me now...,0.125887061826334,ham,0.0386291873389754,ham,fit-all-train,5,0.0,,0.0,H0838|H0800|T0133|T3307|H0444,ham|ham|ham|ham|ham,0.9783|0.5082|0.4676|0.4179|0.3586,False,False,False,0,0.08225812458265469,0.08225812458265469,spam
